"id","duration","start_date","start_station_id","end_date","end_station_id","bike_id","subscription_type","zip_code","created_at","updated_at"
3967,250,"2014-04-08 15:51:00",5,"2014-04-08 15:56:00",2,124,"Subscriber",94002,"2018-09-11 15:31:04.728106","2018-09-11 15:31:04.728106"
3968,728,"2014-04-08 14:30:00",14,"2014-04-08 14:42:00",2,150,"Subscriber",95113,"2018-09-11 15:31:04.863704","2018-09-11 15:31:04.863704"
3969,656,"2014-04-08 14:13:00",10,"2014-04-08 14:24:00",5,41,"Subscriber",94041,"2018-09-11 15:31:04.899305","2018-09-11 15:31:04.899305"
3970,1198,"2014-04-08 14:07:00",10,"2014-04-08 14:27:00",10,175,"Subscriber",95112,"2018-09-11 15:31:04.908521","2018-09-11 15:31:04.908521"
3971,248,"2014-04-08 13:11:00",7,"2014-04-08 13:15:00",11,44,"Subscriber",95112,"2018-09-11 15:31:04.980746","2018-09-11 15:31:04.980746"
3972,654,"2014-04-08 12:31:00",10,"2014-04-08 12:42:00",10,175,"Subscriber",94502,"2018-09-11 15:31:05.06341","2018-09-11 15:31:05.06341"
3973,503,"2014-04-08 11:04:00",2,"2014-04-08 11:12:00",7,44,"Subscriber",94117,"2018-09-11 15:31:05.193121","2018-09-11 15:31:05.193121"
3974,266,"2014-04-08 10:07:00",2,"2014-04-08 10:12:00",4,148,"Subscriber",94061,"2018-09-11 15:31:05.273957","2018-09-11 15:31:05.273957"
3975,439,"2014-04-08 09:13:00",2,"2014-04-08 09:21:00",13,154,"Subscriber",94108,"2018-09-11 15:31:05.519491","2018-09-11 15:31:05.519491"
3976,541,"2014-04-08 09:01:00",16,"2014-04-08 09:10:00",5,675,"Subscriber",95112,"2018-09-11 15:31:05.633212","2018-09-11 15:31:05.633212"
3977,512,"2014-04-08 08:51:00",84,"2014-04-08 08:59:00",3,297,"Subscriber",5112,"2018-09-11 15:31:05.721936","2018-09-11 15:31:05.721936"
3978,376,"2014-04-08 08:42:00",2,"2014-04-08 08:48:00",6,255,"Subscriber",94002,"2018-09-11 15:31:05.802809","2018-09-11 15:31:05.802809"
3979,276,"2014-04-08 08:29:00",2,"2014-04-08 08:34:00",4,119,"Subscriber",94403,"2018-09-11 15:31:05.900558","2018-09-11 15:31:05.900558"
3980,640,"2014-04-08 08:19:00",2,"2014-04-08 08:30:00",11,28,"Subscriber",94010,"2018-09-11 15:31:05.995693","2018-09-11 15:31:05.995693"
3981,343,"2014-04-08 08:18:00",2,"2014-04-08 08:24:00",4,702,"Subscriber",94103,"2018-09-11 15:31:06.005038","2018-09-11 15:31:06.005038"
3982,269,"2014-04-08 08:18:00",2,"2014-04-08 08:23:00",4,49,"Subscriber",95113,"2018-09-11 15:31:06.009109","2018-09-11 15:31:06.009109"
3983,362,"2014-04-08 08:18:00",2,"2014-04-08 08:24:00",5,685,"Subscriber",94110,"2018-09-11 15:31:06.013092","2018-09-11 15:31:06.013092"
3984,410,"2014-04-08 07:49:00",3,"2014-04-08 07:56:00",2,255,"Subscriber",95113,"2018-09-11 15:31:06.190532","2018-09-11 15:31:06.190532"
3985,392,"2014-04-08 07:46:00",2,"2014-04-08 07:53:00",6,45,"Subscriber",95377,"2018-09-11 15:31:06.224062","2018-09-11 15:31:06.224062"
3986,376,"2014-04-08 07:44:00",2,"2014-04-08 07:50:00",6,253,"Subscriber",94107,"2018-09-11 15:31:06.242822","2018-09-11 15:31:06.242822"
3987,1150,"2014-04-08 07:35:00",2,"2014-04-08 07:54:00",10,175,"Subscriber",94502,"2018-09-11 15:31:06.266416","2018-09-11 15:31:06.266416"
3988,555,"2014-04-08 07:33:00",84,"2014-04-08 07:43:00",2,127,"Subscriber",95110,"2018-09-11 15:31:06.27503","2018-09-11 15:31:06.27503"
3989,517,"2014-04-08 07:28:00",7,"2014-04-08 07:36:00",2,253,"Subscriber",95112,"2018-09-11 15:31:06.29059","2018-09-11 15:31:06.29059"
3990,612,"2014-04-08 07:20:00",11,"2014-04-08 07:30:00",2,175,"Subscriber",95112,"2018-09-11 15:31:06.32331","2018-09-11 15:31:06.32331"
3991,177,"2014-04-08 07:05:00",8,"2014-04-08 07:08:00",11,197,"Subscriber",95113,"2018-09-11 15:31:06.402005","2018-09-11 15:31:06.402005"
3992,205,"2014-04-08 07:00:00",2,"2014-04-08 07:03:00",4,667,"Subscriber",95020,"2018-09-11 15:31:06.43523","2018-09-11 15:31:06.43523"
3993,866,"2014-04-08 06:37:00",9,"2014-04-08 06:52:00",2,119,"Subscriber",95112,"2018-09-11 15:31:06.452268","2018-09-11 15:31:06.452268"
3994,409,"2014-04-08 06:33:00",13,"2014-04-08 06:40:00",2,148,"Subscriber",95112,"2018-09-11 15:31:06.461504","2018-09-11 15:31:06.461504"
3995,664,"2014-04-08 06:31:00",8,"2014-04-08 06:42:00",2,667,"Subscriber",95113,"2018-09-11 15:31:06.465647","2018-09-11 15:31:06.465647"
3996,252,"2014-04-08 05:35:00",4,"2014-04-08 05:40:00",2,49,"Subscriber",95110,"2018-09-11 15:31:06.500497","2018-09-11 15:31:06.500497"
3997,389,"2014-03-08 21:12:00",16,"2014-03-08 21:18:00",13,199,"Subscriber",95112,"2018-09-11 15:31:06.574958","2018-09-11 15:31:06.574958"
3998,514,"2014-03-08 20:03:00",6,"2014-03-08 20:11:00",9,82,"Customer",95112,"2018-09-11 15:31:06.637078","2018-09-11 15:31:06.637078"
3999,552,"2014-03-08 20:02:00",6,"2014-03-08 20:12:00",9,112,"Customer",95112,"2018-09-11 15:31:06.64378","2018-09-11 15:31:06.64378"
4000,644,"2014-03-08 18:54:00",11,"2014-03-08 19:05:00",9,227,"Customer",95112,"2018-09-11 15:31:06.693227","2018-09-11 15:31:06.693227"
4001,652,"2014-03-08 18:54:00",11,"2014-03-08 19:05:00",9,32,"Customer",95128,"2018-09-11 15:31:06.700518","2018-09-11 15:31:06.700518"
4002,391,"2014-03-08 18:54:00",11,"2014-03-08 19:01:00",8,197,"Subscriber",95156,"2018-09-11 15:31:06.705482","2018-09-11 15:31:06.705482"
4003,666,"2014-03-08 18:54:00",11,"2014-03-08 19:05:00",9,119,"Customer",95128,"2018-09-11 15:31:06.709795","2018-09-11 15:31:06.709795"
4004,425,"2014-03-08 18:51:00",4,"2014-03-08 18:58:00",3,233,"Subscriber",95110,"2018-09-11 15:31:06.714228","2018-09-11 15:31:06.714228"
4005,407,"2014-03-08 18:51:00",4,"2014-03-08 18:58:00",3,188,"Subscriber",95110,"2018-09-11 15:31:06.718597","2018-09-11 15:31:06.718597"
4006,396,"2014-03-08 18:41:00",9,"2014-03-08 18:47:00",84,297,"Customer",0,"2018-09-11 15:31:06.723546","2018-09-11 15:31:06.723546"
4007,674,"2014-03-08 18:11:00",12,"2014-03-08 18:22:00",9,297,"Customer",0,"2018-09-11 15:31:06.760164","2018-09-11 15:31:06.760164"
4008,167,"2014-03-08 17:51:00",6,"2014-03-08 17:54:00",13,148,"Subscriber",95112,"2018-09-11 15:31:06.776875","2018-09-11 15:31:06.776875"
4009,596,"2014-03-08 17:50:00",9,"2014-03-08 18:00:00",6,112,"Customer",95112,"2018-09-11 15:31:06.783309","2018-09-11 15:31:06.783309"
4010,615,"2014-03-08 17:50:00",9,"2014-03-08 18:00:00",6,53,"Customer",95112,"2018-09-11 15:31:06.787877","2018-09-11 15:31:06.787877"
4011,977,"2014-03-08 17:34:00",84,"2014-03-08 17:50:00",12,297,"Customer",0,"2018-09-11 15:31:06.808463","2018-09-11 15:31:06.808463"
4012,899,"2014-03-08 17:29:00",9,"2014-03-08 17:44:00",4,188,"Subscriber",95110,"2018-09-11 15:31:06.822466","2018-09-11 15:31:06.822466"
4013,230,"2014-03-08 17:25:00",4,"2014-03-08 17:29:00",2,702,"Subscriber",95113,"2018-09-11 15:31:06.829776","2018-09-11 15:31:06.829776"
4014,346,"2014-03-08 17:21:00",8,"2014-03-08 17:27:00",11,197,"Subscriber",95156,"2018-09-11 15:31:06.839201","2018-09-11 15:31:06.839201"
4015,626,"2014-03-08 17:04:00",9,"2014-03-08 17:15:00",11,32,"Customer",95128,"2018-09-11 15:31:06.856491","2018-09-11 15:31:06.856491"
4016,641,"2014-03-08 17:04:00",9,"2014-03-08 17:15:00",11,647,"Customer",95128,"2018-09-11 15:31:06.863439","2018-09-11 15:31:06.863439"
4017,796,"2014-03-08 17:01:00",9,"2014-03-08 17:15:00",11,65,"Customer",95112,"2018-09-11 15:31:06.869921","2018-09-11 15:31:06.869921"
4018,806,"2014-03-08 17:01:00",9,"2014-03-08 17:14:00",11,128,"Customer",95112,"2018-09-11 15:31:06.874627","2018-09-11 15:31:06.874627"
4019,1429,"2014-03-08 16:58:00",4,"2014-03-08 17:22:00",9,223,"Subscriber",95110,"2018-09-11 15:31:06.885118","2018-09-11 15:31:06.885118"
4020,163,"2014-03-08 16:34:00",13,"2014-03-08 16:36:00",6,148,"Subscriber",95112,"2018-09-11 15:31:06.926636","2018-09-11 15:31:06.926636"
4021,1088,"2014-03-08 15:22:00",14,"2014-03-08 15:40:00",16,664,"Customer",97214,"2018-09-11 15:31:07.030229","2018-09-11 15:31:07.030229"
4022,616,"2014-03-08 15:04:00",8,"2014-03-08 15:14:00",8,197,"Subscriber",95112,"2018-09-11 15:31:07.055689","2018-09-11 15:31:07.055689"
4023,1720,"2014-03-08 14:10:00",9,"2014-03-08 14:38:00",2,678,"Customer",6760813,"2018-09-11 15:31:07.122105","2018-09-11 15:31:07.122105"
4024,18386,"2014-03-08 14:05:00",8,"2014-03-08 19:11:00",10,120,"Customer",95112,"2018-09-11 15:31:07.128634","2018-09-11 15:31:07.128634"
4025,2571,"2014-03-08 13:45:00",7,"2014-03-08 14:28:00",7,37,"Customer",33609,"2018-09-11 15:31:07.162059","2018-09-11 15:31:07.162059"
4026,256,"2014-03-08 13:36:00",7,"2014-03-08 13:40:00",4,49,"Subscriber",95113,"2018-09-11 15:31:07.176263","2018-09-11 15:31:07.176263"
4027,292,"2014-03-08 13:04:00",2,"2014-03-08 13:09:00",4,122,"Subscriber",95113,"2018-09-11 15:31:07.210477","2018-09-11 15:31:07.210477"
4028,344,"2014-03-08 12:50:00",2,"2014-03-08 12:56:00",4,223,"Subscriber",95113,"2018-09-11 15:31:07.229964","2018-09-11 15:31:07.229964"
4029,8084,"2014-03-08 12:24:00",10,"2014-03-08 14:38:00",2,94,"Customer",6760813,"2018-09-11 15:31:07.276473","2018-09-11 15:31:07.276473"
4030,1187,"2014-03-08 12:24:00",10,"2014-03-08 12:43:00",9,70,"Customer",6760813,"2018-09-11 15:31:07.284941","2018-09-11 15:31:07.284941"
4031,9001,"2014-03-08 12:04:00",11,"2014-03-08 14:34:00",11,41,"Customer",95112,"2018-09-11 15:31:07.316969","2018-09-11 15:31:07.316969"
4032,327,"2014-03-08 11:54:00",11,"2014-03-08 12:00:00",6,76,"Subscriber",95112,"2018-09-11 15:31:07.336107","2018-09-11 15:31:07.336107"
4033,415,"2014-03-08 11:31:00",16,"2014-03-08 11:38:00",8,180,"Subscriber",95113,"2018-09-11 15:31:07.36062","2018-09-11 15:31:07.36062"
4034,473,"2014-03-08 11:31:00",16,"2014-03-08 11:39:00",8,658,"Subscriber",95113,"2018-09-11 15:31:07.365368","2018-09-11 15:31:07.365368"
4035,682,"2014-03-08 11:29:00",5,"2014-03-08 11:40:00",3,247,"Customer",6760813,"2018-09-11 15:31:07.369769","2018-09-11 15:31:07.369769"
4036,770,"2014-03-08 11:28:00",5,"2014-03-08 11:40:00",3,703,"Customer",6760813,"2018-09-11 15:31:07.376716","2018-09-11 15:31:07.376716"
4037,361,"2014-03-08 10:44:00",4,"2014-03-08 10:50:00",2,223,"Subscriber",95113,"2018-09-11 15:31:07.425262","2018-09-11 15:31:07.425262"
4038,429,"2014-03-08 10:30:00",8,"2014-03-08 10:38:00",16,180,"Subscriber",95113,"2018-09-11 15:31:07.443143","2018-09-11 15:31:07.443143"
4039,465,"2014-03-08 10:30:00",8,"2014-03-08 10:38:00",16,658,"Subscriber",95113,"2018-09-11 15:31:07.447638","2018-09-11 15:31:07.447638"
4040,486,"2014-03-08 10:15:00",13,"2014-03-08 10:23:00",8,654,"Subscriber",95112,"2018-09-11 15:31:07.472909","2018-09-11 15:31:07.472909"
4041,535,"2014-03-08 10:14:00",13,"2014-03-08 10:23:00",8,698,"Subscriber",95112,"2018-09-11 15:31:07.477533","2018-09-11 15:31:07.477533"
4042,401,"2014-03-08 00:38:00",4,"2014-03-08 00:44:00",7,59,"Subscriber",95112,"2018-09-11 15:31:07.564027","2018-09-11 15:31:07.564027"
4043,375,"2014-02-08 22:59:00",7,"2014-02-08 23:05:00",4,59,"Subscriber",95112,"2018-09-11 15:31:07.602095","2018-09-11 15:31:07.602095"
4044,203,"2014-02-08 22:32:00",14,"2014-02-08 22:36:00",4,223,"Subscriber",95113,"2018-09-11 15:31:07.609624","2018-09-11 15:31:07.609624"
4045,320,"2014-02-08 22:01:00",13,"2014-02-08 22:06:00",11,256,"Subscriber",95116,"2018-09-11 15:31:07.624051","2018-09-11 15:31:07.624051"
4046,330,"2014-02-08 22:01:00",13,"2014-02-08 22:06:00",11,681,"Subscriber",95116,"2018-09-11 15:31:07.628054","2018-09-11 15:31:07.628054"
4047,474,"2014-02-08 20:37:00",11,"2014-02-08 20:45:00",8,120,"Subscriber",95156,"2018-09-11 15:31:07.652426","2018-09-11 15:31:07.652426"
4048,548,"2014-02-08 20:30:00",9,"2014-02-08 20:39:00",8,667,"Subscriber",95112,"2018-09-11 15:31:07.656553","2018-09-11 15:31:07.656553"
4049,522,"2014-02-08 20:14:00",2,"2014-02-08 20:23:00",6,205,"Subscriber",20010,"2018-09-11 15:31:07.67016","2018-09-11 15:31:07.67016"
4050,195,"2014-02-08 20:10:00",2,"2014-02-08 20:13:00",2,205,"Subscriber",20010,"2018-09-11 15:31:07.679244","2018-09-11 15:31:07.679244"
4051,615,"2014-02-08 19:21:00",9,"2014-02-08 19:31:00",6,715,"Subscriber",95110,"2018-09-11 15:31:07.726956","2018-09-11 15:31:07.726956"
4052,977,"2014-02-08 19:15:00",6,"2014-02-08 19:31:00",7,258,"Customer",95112,"2018-09-11 15:31:07.744167","2018-09-11 15:31:07.744167"
4053,1016,"2014-02-08 19:15:00",6,"2014-02-08 19:32:00",7,162,"Customer",95112,"2018-09-11 15:31:07.748818","2018-09-11 15:31:07.748818"
4054,479,"2014-02-08 19:00:00",8,"2014-02-08 19:08:00",11,120,"Subscriber",95156,"2018-09-11 15:31:07.755406","2018-09-11 15:31:07.755406"
4055,1243,"2014-02-08 18:28:00",4,"2014-02-08 18:49:00",4,702,"Subscriber",95110,"2018-09-11 15:31:07.805627","2018-09-11 15:31:07.805627"
4056,1009,"2014-02-08 17:45:00",7,"2014-02-08 18:02:00",6,162,"Customer",95112,"2018-09-11 15:31:07.901725","2018-09-11 15:31:07.901725"
4057,697,"2014-02-08 16:24:00",4,"2014-02-08 16:35:00",9,23,"Subscriber",95110,"2018-09-11 15:31:07.997527","2018-09-11 15:31:07.997527"
4058,409,"2014-02-08 16:09:00",4,"2014-02-08 16:16:00",7,59,"Subscriber",95110,"2018-09-11 15:31:08.036975","2018-09-11 15:31:08.036975"
4059,401,"2014-02-08 16:09:00",4,"2014-02-08 16:15:00",7,80,"Subscriber",95110,"2018-09-11 15:31:08.040936","2018-09-11 15:31:08.040936"
4060,372,"2014-02-08 14:54:00",7,"2014-02-08 15:00:00",6,82,"Subscriber",95113,"2018-09-11 15:31:08.122216","2018-09-11 15:31:08.122216"
4061,362,"2014-02-08 14:12:00",6,"2014-02-08 14:18:00",7,82,"Subscriber",95113,"2018-09-11 15:31:08.179002","2018-09-11 15:31:08.179002"
4062,427,"2014-02-08 11:36:00",2,"2014-02-08 11:43:00",7,107,"Subscriber",95113,"2018-09-11 15:31:08.409638","2018-09-11 15:31:08.409638"
4063,7873,"2014-02-08 11:35:00",14,"2014-02-08 13:46:00",2,142,"Customer",95128,"2018-09-11 15:31:08.416364","2018-09-11 15:31:08.416364"
4064,7945,"2014-02-08 11:33:00",14,"2014-02-08 13:46:00",2,44,"Customer",95128,"2018-09-11 15:31:08.426749","2018-09-11 15:31:08.426749"
4065,393,"2014-02-08 11:00:00",2,"2014-02-08 11:07:00",13,148,"Subscriber",95112,"2018-09-11 15:31:08.461421","2018-09-11 15:31:08.461421"
4066,719,"2014-02-08 10:51:00",26,"2014-02-08 11:03:00",26,673,"Customer",94061,"2018-09-11 15:31:08.473372","2018-09-11 15:31:08.473372"
4067,632,"2014-02-08 10:48:00",8,"2014-02-08 10:59:00",9,647,"Subscriber",95112,"2018-09-11 15:31:08.477561","2018-09-11 15:31:08.477561"
4068,600,"2014-02-08 10:13:00",84,"2014-02-08 10:23:00",84,131,"Subscriber",95112,"2018-09-11 15:31:08.50831","2018-09-11 15:31:08.50831"
4069,14714,"2014-02-08 09:48:00",7,"2014-02-08 13:53:00",7,49,"Customer",80304,"2018-09-11 15:31:08.542257","2018-09-11 15:31:08.542257"
4070,502,"2014-02-08 00:17:00",2,"2014-02-08 00:25:00",3,255,"Subscriber",95113,"2018-09-11 15:31:08.656027","2018-09-11 15:31:08.656027"
4071,513,"2014-02-08 00:17:00",2,"2014-02-08 00:25:00",3,156,"Subscriber",95113,"2018-09-11 15:31:08.662419","2018-09-11 15:31:08.662419"
4072,889,"2014-01-08 22:07:00",9,"2014-01-08 22:22:00",5,233,"Subscriber",95112,"2018-09-11 15:31:08.72182","2018-09-11 15:31:08.72182"
4073,563,"2014-01-08 21:27:00",3,"2014-01-08 21:36:00",11,144,"Customer",95126,"2018-09-11 15:31:08.7499","2018-09-11 15:31:08.7499"
4074,575,"2014-01-08 21:26:00",3,"2014-01-08 21:36:00",11,76,"Customer",95126,"2018-09-11 15:31:08.754062","2018-09-11 15:31:08.754062"
4075,610,"2014-01-08 21:26:00",3,"2014-01-08 21:36:00",11,39,"Customer",95110,"2018-09-11 15:31:08.758093","2018-09-11 15:31:08.758093"
4076,629,"2014-01-08 21:26:00",3,"2014-01-08 21:36:00",11,175,"Customer",95110,"2018-09-11 15:31:08.762155","2018-09-11 15:31:08.762155"
4077,1238,"2014-01-08 21:16:00",8,"2014-01-08 21:37:00",16,159,"Subscriber",95066,"2018-09-11 15:31:08.768737","2018-09-11 15:31:08.768737"
4078,220,"2014-01-08 21:15:00",7,"2014-01-08 21:19:00",6,82,"Subscriber",95113,"2018-09-11 15:31:08.772553","2018-09-11 15:31:08.772553"
4079,531,"2014-01-08 21:08:00",8,"2014-01-08 21:17:00",2,124,"Subscriber",94041,"2018-09-11 15:31:08.784166","2018-09-11 15:31:08.784166"
4080,242,"2014-01-08 21:02:00",2,"2014-01-08 21:06:00",4,107,"Subscriber",95110,"2018-09-11 15:31:08.792238","2018-09-11 15:31:08.792238"
4081,524,"2014-01-08 21:01:00",6,"2014-01-08 21:10:00",84,149,"Subscriber",95110,"2018-09-11 15:31:08.796054","2018-09-11 15:31:08.796054"
4082,548,"2014-01-08 21:01:00",6,"2014-01-08 21:10:00",84,21,"Subscriber",95110,"2018-09-11 15:31:08.799912","2018-09-11 15:31:08.799912"
4083,384,"2014-01-08 20:53:00",11,"2014-01-08 20:59:00",4,80,"Subscriber",95110,"2018-09-11 15:31:08.806455","2018-09-11 15:31:08.806455"
4084,1141,"2014-01-08 20:34:00",84,"2014-01-08 20:53:00",16,199,"Subscriber",95116,"2018-09-11 15:31:08.81807","2018-09-11 15:31:08.81807"
4085,1146,"2014-01-08 20:34:00",84,"2014-01-08 20:53:00",16,46,"Subscriber",95116,"2018-09-11 15:31:08.82222","2018-09-11 15:31:08.82222"
4086,660,"2014-01-08 20:31:00",14,"2014-01-08 20:42:00",3,76,"Customer",95126,"2018-09-11 15:31:08.828805","2018-09-11 15:31:08.828805"
4087,681,"2014-01-08 20:30:00",14,"2014-01-08 20:42:00",3,144,"Customer",95126,"2018-09-11 15:31:08.832765","2018-09-11 15:31:08.832765"
4088,802,"2014-01-08 20:29:00",14,"2014-01-08 20:42:00",3,175,"Customer",95110,"2018-09-11 15:31:08.839468","2018-09-11 15:31:08.839468"
4089,771,"2014-01-08 20:29:00",14,"2014-01-08 20:42:00",3,691,"Customer",95110,"2018-09-11 15:31:08.843379","2018-09-11 15:31:08.843379"
4090,977,"2014-01-08 20:17:00",16,"2014-01-08 20:34:00",84,46,"Subscriber",95116,"2018-09-11 15:31:08.857405","2018-09-11 15:31:08.857405"
4091,955,"2014-01-08 20:17:00",16,"2014-01-08 20:33:00",84,199,"Subscriber",95116,"2018-09-11 15:31:08.86118","2018-09-11 15:31:08.86118"
4092,246,"2014-01-08 19:59:00",16,"2014-01-08 20:04:00",8,124,"Subscriber",95066,"2018-09-11 15:31:08.877467","2018-09-11 15:31:08.877467"
4093,216,"2014-01-08 19:52:00",84,"2014-01-08 19:55:00",6,149,"Customer",95126,"2018-09-11 15:31:08.894343","2018-09-11 15:31:08.894343"
4094,7450,"2014-01-08 19:21:00",11,"2014-01-08 21:25:00",2,81,"Customer",94606,"2018-09-11 15:31:08.94183","2018-09-11 15:31:08.94183"
4095,486,"2014-01-08 19:19:00",2,"2014-01-08 19:28:00",13,297,"Subscriber",95112,"2018-09-11 15:31:08.953285","2018-09-11 15:31:08.953285"
4096,291,"2014-01-08 19:15:00",84,"2014-01-08 19:20:00",6,681,"Subscriber",95110,"2018-09-11 15:31:08.98208","2018-09-11 15:31:08.98208"
4097,318,"2014-01-08 19:14:00",84,"2014-01-08 19:20:00",6,21,"Subscriber",95110,"2018-09-11 15:31:08.9867","2018-09-11 15:31:08.9867"
4098,488,"2014-01-08 19:14:00",2,"2014-01-08 19:22:00",84,665,"Subscriber",95110,"2018-09-11 15:31:08.991075","2018-09-11 15:31:08.991075"
4099,321,"2014-01-08 19:03:00",11,"2014-01-08 19:08:00",8,159,"Subscriber",95113,"2018-09-11 15:31:09.02763","2018-09-11 15:31:09.02763"
4100,348,"2014-01-08 19:03:00",11,"2014-01-08 19:08:00",8,120,"Subscriber",95113,"2018-09-11 15:31:09.0356","2018-09-11 15:31:09.0356"
4101,754,"2014-01-08 19:02:00",2,"2014-01-08 19:15:00",9,188,"Subscriber",95112,"2018-09-11 15:31:09.039818","2018-09-11 15:31:09.039818"
4102,350,"2014-01-08 18:51:00",4,"2014-01-08 18:57:00",11,80,"Subscriber",95110,"2018-09-11 15:31:09.049154","2018-09-11 15:31:09.049154"
4103,530,"2014-01-08 18:48:00",5,"2014-01-08 18:57:00",16,199,"Subscriber",95112,"2018-09-11 15:31:09.059801","2018-09-11 15:31:09.059801"
4104,458,"2014-01-08 18:38:00",2,"2014-01-08 18:46:00",7,49,"Subscriber",95112,"2018-09-11 15:31:09.0892","2018-09-11 15:31:09.0892"
4105,316,"2014-01-08 18:38:00",3,"2014-01-08 18:43:00",6,79,"Customer",94038,"2018-09-11 15:31:09.096657","2018-09-11 15:31:09.096657"
4106,302,"2014-01-08 18:24:00",5,"2014-01-08 18:29:00",8,197,"Subscriber",95112,"2018-09-11 15:31:09.138071","2018-09-11 15:31:09.138071"
4107,225,"2014-01-08 18:22:00",8,"2014-01-08 18:26:00",3,135,"Customer",94038,"2018-09-11 15:31:09.145427","2018-09-11 15:31:09.145427"
4108,257,"2014-01-08 18:13:00",4,"2014-01-08 18:18:00",2,253,"Subscriber",95113,"2018-09-11 15:31:09.179245","2018-09-11 15:31:09.179245"
4109,743,"2014-01-08 18:03:00",13,"2014-01-08 18:16:00",8,644,"Subscriber",95035,"2018-09-11 15:31:09.231847","2018-09-11 15:31:09.231847"
4110,979,"2014-01-08 18:02:00",2,"2014-01-08 18:19:00",8,23,"Subscriber",94041,"2018-09-11 15:31:09.24152","2018-09-11 15:31:09.24152"
4111,578,"2014-01-08 17:53:00",11,"2014-01-08 18:02:00",8,59,"Customer",94038,"2018-09-11 15:31:09.318114","2018-09-11 15:31:09.318114"
4112,366,"2014-01-08 17:49:00",6,"2014-01-08 17:55:00",2,45,"Subscriber",94002,"2018-09-11 15:31:09.345161","2018-09-11 15:31:09.345161"
4113,347,"2014-01-08 17:41:00",6,"2014-01-08 17:46:00",84,681,"Subscriber",94550,"2018-09-11 15:31:09.409709","2018-09-11 15:31:09.409709"
4114,262,"2014-01-08 17:40:00",8,"2014-01-08 17:45:00",5,197,"Subscriber",95112,"2018-09-11 15:31:09.426669","2018-09-11 15:31:09.426669"
4115,251,"2014-01-08 17:36:00",2,"2014-01-08 17:41:00",4,80,"Subscriber",95110,"2018-09-11 15:31:09.454985","2018-09-11 15:31:09.454985"
4116,613,"2014-01-08 17:36:00",2,"2014-01-08 17:46:00",84,127,"Subscriber",95110,"2018-09-11 15:31:09.466794","2018-09-11 15:31:09.466794"
4117,461,"2014-01-08 17:34:00",13,"2014-01-08 17:41:00",2,297,"Subscriber",94108,"2018-09-11 15:31:09.490145","2018-09-11 15:31:09.490145"
4118,400,"2014-01-08 17:31:00",8,"2014-01-08 17:37:00",10,669,"Subscriber",95113,"2018-09-11 15:31:09.517337","2018-09-11 15:31:09.517337"
4119,552,"2014-01-08 17:28:00",10,"2014-01-08 17:37:00",2,28,"Subscriber",94010,"2018-09-11 15:31:09.538291","2018-09-11 15:31:09.538291"
4120,293,"2014-01-08 17:15:00",4,"2014-01-08 17:20:00",2,205,"Subscriber",94403,"2018-09-11 15:31:09.607026","2018-09-11 15:31:09.607026"
4121,458,"2014-01-08 17:10:00",2,"2014-01-08 17:17:00",7,82,"Subscriber",95113,"2018-09-11 15:31:09.639937","2018-09-11 15:31:09.639937"
4122,1041,"2014-01-08 17:09:00",2,"2014-01-08 17:27:00",9,715,"Subscriber",95112,"2018-09-11 15:31:09.649054","2018-09-11 15:31:09.649054"
4123,755,"2014-01-08 16:54:00",12,"2014-01-08 17:07:00",12,142,"Subscriber",95112,"2018-09-11 15:31:09.724043","2018-09-11 15:31:09.724043"
4124,288,"2014-01-08 16:41:00",5,"2014-01-08 16:46:00",8,197,"Subscriber",95112,"2018-09-11 15:31:09.792681","2018-09-11 15:31:09.792681"
4125,193,"2014-01-08 16:40:00",14,"2014-01-08 16:43:00",4,205,"Subscriber",95113,"2018-09-11 15:31:09.799959","2018-09-11 15:31:09.799959"
4126,235,"2014-01-08 16:35:00",4,"2014-01-08 16:39:00",2,161,"Subscriber",94117,"2018-09-11 15:31:09.836113","2018-09-11 15:31:09.836113"
4127,297,"2014-01-08 16:34:00",6,"2014-01-08 16:39:00",2,154,"Subscriber",94107,"2018-09-11 15:31:09.851003","2018-09-11 15:31:09.851003"
4128,238,"2014-01-08 16:34:00",4,"2014-01-08 16:38:00",2,107,"Subscriber",94103,"2018-09-11 15:31:09.855421","2018-09-11 15:31:09.855421"
4129,410,"2014-01-08 16:20:00",6,"2014-01-08 16:27:00",2,23,"Subscriber",95377,"2018-09-11 15:31:09.921554","2018-09-11 15:31:09.921554"
4130,555,"2014-01-08 16:17:00",10,"2014-01-08 16:26:00",2,82,"Subscriber",94110,"2018-09-11 15:31:09.940422","2018-09-11 15:31:09.940422"
4131,606,"2014-01-08 16:13:00",8,"2014-01-08 16:23:00",2,188,"Subscriber",95113,"2018-09-11 15:31:09.960495","2018-09-11 15:31:09.960495"
4132,289,"2014-01-08 16:11:00",4,"2014-01-08 16:16:00",2,80,"Subscriber",94061,"2018-09-11 15:31:09.97221","2018-09-11 15:31:09.97221"
4133,428,"2014-01-08 16:05:00",3,"2014-01-08 16:12:00",11,186,"Subscriber",94611,"2018-09-11 15:31:09.994189","2018-09-11 15:31:09.994189"
4134,427,"2014-01-08 16:05:00",3,"2014-01-08 16:12:00",11,120,"Subscriber",94612,"2018-09-11 15:31:09.998337","2018-09-11 15:31:09.998337"
